Gene,delta_correlation,Cancer
MRPL52,0.18232157122774056,LSCC
MRPL53,0.28778690229513787,LSCC
MRPL54,-0.088255939401737,LSCC
MRPL55,0.021936061747362984,LSCC
MRPL57,0.3190593346959691,LSCC
MRPL58,0.5069376725736506,LSCC
MRPL9,0.32373174080993683,LSCC
MRPS10,0.36621479383537103,LSCC
MRPS11,0.06439109385331979,LSCC
MRPS12,0.23406481665427575,LSCC
MRPS14,-0.14587022054224738,LSCC
MRPS15,0.2192118969003694,LSCC
MRPS16,0.3673687415813983,LSCC
MRPS17,0.3435071184651431,LSCC
MRPS18A,0.3771646904688774,LSCC
MRPS18B,0.48806925453838057,LSCC
MRPS18C,0.08567393595699845,LSCC
MRPS2,0.5365566209407184,LSCC
MRPS21,-0.03464714454477827,LSCC
MRPS22,0.5534441640116318,LSCC
MRPS23,0.454198275345619,LSCC
MRPS24,0.17655454924545974,LSCC
MRPS25,0.19706400503654453,LSCC
MRPS26,0.28806969764954016,LSCC
MRPS27,0.532593610699225,LSCC
MRPS28,0.4953598559818354,LSCC
MRPS30,0.5401362523062105,LSCC
MRPS31,0.2695369706558819,LSCC
MRPS33,0.48145248455102385,LSCC
MRPS34,0.30839654481969386,LSCC
MRPS35,0.46546709435883127,LSCC
MRPS36,0.49111974354997673,LSCC
MRPS5,0.30593575562029396,LSCC
MRPS6,0.16114649258235647,LSCC
MRPS7,0.5027539969324186,LSCC
MRPS9,0.5114344802896612,LSCC
MRRF,0.8949434428254917,LSCC
MRS2,0.23506342148938048,LSCC
MRTFA,0.6084754892106692,LSCC
MRTFB,0.17369811683993686,LSCC
MRTO4,0.6762620314345251,LSCC
MRVI1,-0.05055332712107474,LSCC
MS4A1,0.1591265770836643,LSCC
MS4A4A,0.3015645370749015,LSCC
MS4A6A,0.13220116498708662,LSCC
MSANTD2,0.08837707184697235,LSCC
MSANTD3,0.26338056308290686,LSCC
MSH2,0.7547347139925061,LSCC
MSH3,0.5058746886593501,LSCC
MSH6,0.7740846914106233,LSCC
MSI1,0.6053058266982694,LSCC
MSI2,0.5848249076607588,LSCC
MSL1,0.5916251105072023,LSCC
MSL2,0.5620032327181761,LSCC
MSL3,-0.03925791952613863,LSCC
MSLN,-0.17796716842060334,LSCC
MSMO1,0.25717597298668116,LSCC
MSN,0.8644094041916042,LSCC
MSR1,-0.06904428022962106,LSCC
MSRA,0.07145078078623657,LSCC
MSRB1,0.025231652548076577,LSCC
MSRB2,0.28234729896008226,LSCC
MSRB3,0.16245791669525345,LSCC
MST1,0.0030630824016710037,LSCC
MST1R,0.6656598824264359,LSCC
MSTO1,0.18745445556667684,LSCC
MT1A,0.44424691752861645,LSCC
MT1E,0.7139471416911476,LSCC
MT1F,0.6867011597747106,LSCC
MT1G,0.5972941610698537,LSCC
MT1H,0.394579869455708,LSCC
MT1M,0.3636320548979691,LSCC
MT1X,0.7348862030009493,LSCC
MT2A,0.9532445775854141,LSCC
MT3,0.5498970048563798,LSCC
MTA1,0.5649653333873772,LSCC
MTA2,0.06200727531098425,LSCC
MTAP,0.5249943154141744,LSCC
MTCH1,0.47917344506931214,LSCC
MTCH2,0.44471558870236894,LSCC
MTCL1,0.614576640707894,LSCC
MTDH,0.33026823858249776,LSCC
MTERF3,0.7352817343056249,LSCC
MTERF4,0.004256187658103205,LSCC
MTF1,0.4949612747859912,LSCC
MTF2,0.7916020642906556,LSCC
MTFMT,0.5356079227136633,LSCC
MTFR1,0.7828909445383365,LSCC
MTFR1L,0.05337722279613749,LSCC
MTG1,0.2641785510163047,LSCC
MTG2,0.5151374935902182,LSCC
MTHFD1,0.49880939696516285,LSCC
MTHFD1L,0.45122117556992675,LSCC
MTHFD2,0.44419878088826226,LSCC
MTHFD2L,-0.16433350189091037,LSCC
MTHFR,0.4309820465131434,LSCC
MTHFS,0.08650874821110871,LSCC
MTHFSD,0.37533069005225,LSCC
MTIF2,0.5599048390282503,LSCC
MTIF3,0.36261164500314047,LSCC
MTM1,0.5692069095178622,LSCC
MTMR1,0.6914306017600311,LSCC
MTMR10,0.44154065944751064,LSCC
MTMR11,0.004429741084403305,LSCC
MTMR12,0.559556471202886,LSCC
MTMR14,0.16253752974171753,LSCC
MTMR2,0.21200661927779424,LSCC
MTMR3,0.3668959944716219,LSCC
MTMR4,-0.12968852386844576,LSCC
MTMR6,0.7902909073694054,LSCC
MTMR7,0.18088338506293222,LSCC
MTMR8,0.1182052460895534,LSCC
MTMR9,0.5840915493027375,LSCC
MTO1,0.6735738909246126,LSCC
MTOR,0.6767998050728192,LSCC
MTPAP,0.6867365913858073,LSCC
MTPN,0.5266308791050032,LSCC
MTR,0.006615010810687938,LSCC
MTREX,0.49476741473633123,LSCC
MTRF1,0.22063918564075735,LSCC
MTRF1L,0.0031666824179352217,LSCC
MTRR,0.775108115156655,LSCC
MTSS1,0.19860839996217428,LSCC
MTURN,-0.19536093391699277,LSCC
MTUS1,0.29859054371621163,LSCC
MTX1,0.4750871900604132,LSCC
MTX2,-0.09367062859384981,LSCC
MTX3,0.24821798579384524,LSCC
MUC1,0.2728376559052242,LSCC
MUC13,0.9882203262586854,LSCC
MUC16,0.29482765040315956,LSCC
MUC19,-0.014863246378997306,LSCC
MUC2,0.4562960409992895,LSCC
MUC4,0.5250014230578414,LSCC
MUC5AC,-0.07113890486251861,LSCC
MUC5B,0.02319101486600017,LSCC
MUL1,0.06278278721417374,LSCC
MUSK,-0.2236026721728656,LSCC
MUSTN1,-0.23780080331995723,LSCC
MUTYH,0.2974909842878267,LSCC
MVB12A,0.15152477539562248,LSCC
MVB12B,0.0017121187166624918,LSCC
MVD,0.29956090015722536,LSCC
MVK,0.27686483839338005,LSCC
MVP,0.3560128042413036,LSCC
MX1,0.07372855716205651,LSCC
MX2,-0.1093972966042166,LSCC
MXI1,-0.21061813286463338,LSCC
MXRA5,0.3829488481332531,LSCC
MXRA7,0.14815087464080579,LSCC
MXRA8,0.1936439059952183,LSCC
MYADM,0.5697569135710853,LSCC
MYB,0.2781163023714,LSCC
MYBBP1A,0.6959241001509969,LSCC
MYBL2,0.532507386071885,LSCC
MYBPC1,0.28651517098195195,LSCC
MYC,0.11191408312569662,LSCC
MYCBP,0.0669864983413353,LSCC
MYCBP2,0.4012501823706136,LSCC
MYCT1,-0.1871422758289902,LSCC
MYD88,0.11135373398423343,LSCC
MYDGF,-0.007468273283013305,LSCC
MYEF2,0.40614694143502517,LSCC
MYH1,0.06358311047887256,LSCC
MYH10,-0.0675141915357354,LSCC
MYH11,-0.1159365261530022,LSCC
MYH13,-0.0846787479392512,LSCC
MYH14,0.7366057159955128,LSCC
MYH15,0.006331670568991324,LSCC
MYH7,-0.15203357049486946,LSCC
MYH8,-0.027866958261923928,LSCC
MYH9,0.5872680901494123,LSCC
MYL12A,0.04835909321116047,LSCC
MYL12B,0.0918436883673501,LSCC
MYL2,0.47661568319004566,LSCC
MYL3,0.0817107046810556,LSCC
MYL4,-0.05394598497900488,LSCC
MYL6,0.2963726567013175,LSCC
MYL6B,0.14595174242908854,LSCC
MYL9,0.20657938579018864,LSCC
MYLK,0.15807865165506552,LSCC
MYLK2,0.2008097530002353,LSCC
MYLK3,-0.09677110729569983,LSCC
MYLK4,0.018059982901990915,LSCC
MYLPF,-0.1907908619983012,LSCC
MYO10,0.18392431472547754,LSCC
MYO15A,-0.005860808438849355,LSCC
MYO15B,0.10245908338128962,LSCC
MYO18A,0.030789795257911645,LSCC
MYO18B,-0.08701626334842986,LSCC
MYO19,0.5564310210326205,LSCC
MYO1A,0.011296501913245771,LSCC
MYO1C,-0.20728708999790907,LSCC
MYO1D,0.2120055070031383,LSCC
MYO1E,0.24474173514770636,LSCC
MYO1F,0.0162133589742135,LSCC
MYO1G,0.11854783786748646,LSCC
MYO1H,-0.23341941464424085,LSCC
MYO3B,0.07851308969757698,LSCC
MYO5A,0.048278669154879106,LSCC
MYO5B,0.15942615168970864,LSCC
MYO5C,0.06057837707048941,LSCC
MYO6,0.4615651091249618,LSCC
MYO9A,0.10695014467615127,LSCC
MYO9B,-0.05885014982902392,LSCC
MYOC,-0.2505843084315969,LSCC
MYOF,0.21436929638605245,LSCC
MYOM1,0.18042922966785319,LSCC
MYOM3,-0.12428689747880098,LSCC
MYORG,0.5033944026253919,LSCC
MYOZ1,-0.30588358721591363,LSCC
MYSM1,0.3845061604786381,LSCC
MYT1L,-0.0065731400013651076,LSCC
MYZAP,-0.6281960003387379,LSCC
MZB1,0.14248538225946594,LSCC
MZT1,0.4823998671498668,LSCC
MZT2A,0.2810622003482153,LSCC
MZT2B,0.15646026697725413,LSCC
N4BP1,0.2936403842928539,LSCC
N4BP2,0.811817694738798,LSCC
N4BP2L1,0.28014012549524114,LSCC
N4BP2L2,0.23295533137876245,LSCC
N4BP3,0.046528326275797616,LSCC
N6AMT1,0.33266050792786644,LSCC
NAA10,0.29687062562554034,LSCC
NAA15,0.8928573340788196,LSCC
NAA16,0.5230820701767167,LSCC
NAA20,0.42696997471382847,LSCC
NAA25,0.8397364047837554,LSCC
NAA30,0.37670002102364064,LSCC
NAA35,0.4431811405748032,LSCC
NAA38,0.06420073711763061,LSCC
NAA40,0.4841145873989941,LSCC
NAA50,0.5234920462396505,LSCC
NAA80,0.14370599361346142,LSCC
NAAA,0.36030925950269355,LSCC
NAALADL2,0.41125877378132425,LSCC
NAB1,0.5307771385806899,LSCC
NAB2,0.7757083027328111,LSCC
NABP1,0.01665717643471621,LSCC
NABP2,0.26347149416804183,LSCC
NACA,0.34479487619392085,LSCC
NACAD,0.3823353274213088,LSCC
NACC1,0.5391079002944741,LSCC
NACC2,0.6311313152857465,LSCC
NADK,0.005084142806770109,LSCC
NADK2,0.6473190720182209,LSCC
NADSYN1,0.5184833708573374,LSCC
NAE1,0.07284153569328328,LSCC
NAF1,0.42439225526238095,LSCC
NAGA,0.202769456221552,LSCC
NAGK,0.11557890737044996,LSCC
NAGLU,0.08728528977053868,LSCC
NAGPA,0.06649036169574296,LSCC
NAIP,0.06372631039969656,LSCC
NAMPT,0.43242406825295604,LSCC
NANP,0.7942882737637454,LSCC
NANS,0.17804020864694536,LSCC
NAP1L1,0.4747310244754963,LSCC
NAP1L4,0.6347722847220095,LSCC
NAP1L5,0.5894600160375674,LSCC
NAPA,0.43800757510752625,LSCC
NAPB,0.19365608988355773,LSCC
NAPEPLD,0.4106217263158515,LSCC
NAPG,0.78584140418809,LSCC
NAPRT,0.35282295773091477,LSCC
NAPSA,0.29181326352564135,LSCC
NARF,0.582333281538272,LSCC
NARS,0.8152912850399132,LSCC
NARS2,0.6190442285021696,LSCC
NASP,0.5504522461859037,LSCC
NAT1,0.41544789865931586,LSCC
NAT10,0.6091611517540182,LSCC
NAT14,0.43424374426343015,LSCC
NATD1,0.5693795250802438,LSCC
NAV1,0.45772694949286347,LSCC
NAV2,0.29467448811155805,LSCC
NAV3,0.09207125425888629,LSCC
NAXD,0.44251443569659127,LSCC
NAXE,0.7600937881192994,LSCC
NBAS,0.24786819214667655,LSCC
NBEA,0.0803549415000755,LSCC
NBEAL1,0.4411784640344994,LSCC
NBEAL2,0.10143618323400228,LSCC
NBN,0.38298526684866696,LSCC
NBR1,0.3651021005760868,LSCC
NCALD,0.2489270356397928,LSCC
NCAM1,0.18925035022355685,LSCC
NCAM2,-0.0662447826668382,LSCC
NCAPD2,0.795305424308456,LSCC
NCAPD3,0.9684473182412687,LSCC
NCAPG,0.7573317374503997,LSCC
NCAPG2,0.881174007361891,LSCC
NCAPH,0.7379094106791022,LSCC
NCAPH2,0.3648347870828384,LSCC
NCBP1,0.8295383083287182,LSCC
NCBP2,0.20775234962166786,LSCC
NCBP2L,0.07989116097327345,LSCC
NCBP3,0.5852313576613745,LSCC
NCCRP1,0.908867336888752,LSCC
NCDN,0.08739499873901196,LSCC
NCEH1,0.017943604524724877,LSCC
NCF1,-0.1474670188242425,LSCC
NCF2,-0.16975270561093558,LSCC
NCF4,-0.11852312479168847,LSCC
NCK1,0.41932330611086127,LSCC
NCK2,0.48056245264801134,LSCC
NCKAP1,0.11234850880843128,LSCC
NCKAP1L,0.1380926024416238,LSCC
NCKAP5,0.25879858837577263,LSCC
NCKAP5L,0.42000176554278434,LSCC
NCKIPSD,0.2872079526935936,LSCC
NCL,0.6700972443465302,LSCC
NCLN,-0.04186035127829993,LSCC
NCOA1,0.6376786940643058,LSCC
NCOA2,0.6969181702012756,LSCC
NCOA3,0.7154641418443601,LSCC
NCOA4,0.26670715237622383,LSCC
NCOA5,0.5913562363974406,LSCC
NCOA6,0.024005575443275112,LSCC
NCOA7,0.3096979481670063,LSCC
NCOR1,0.6413741000991872,LSCC
NCOR2,0.720241145555224,LSCC
NCS1,0.24624071936452396,LSCC
NCSTN,0.20207916442415835,LSCC
NDC1,0.6090795169509594,LSCC
NDC80,0.7655452083571807,LSCC
NDE1,0.3980910641082138,LSCC
NDEL1,0.4390974393160416,LSCC
NDN,0.31581493759146556,LSCC
NDNF,-0.15702307156641093,LSCC
NDOR1,0.1490232650313717,LSCC
NDRG1,0.48979793141272115,LSCC
NDRG2,0.19246032883708375,LSCC
NDRG3,0.41480042601367395,LSCC
NDRG4,0.08010218597755092,LSCC
NDST1,-0.11895991201151498,LSCC
NDUFA10,-0.023526517855092008,LSCC
NDUFA11,0.31761619263414453,LSCC
NDUFA12,-0.2626226907803102,LSCC
NDUFA13,0.09722365849193329,LSCC
NDUFA2,0.2746457090535482,LSCC
NDUFA3,-0.01674780463796875,LSCC
NDUFA4,0.014991739522240984,LSCC
NDUFA4L2,0.6742269725837237,LSCC
NDUFA5,-0.02856821750852097,LSCC
NDUFA6,0.008895423083392917,LSCC
NDUFA7,-0.019504499315423182,LSCC
NDUFA8,0.43794155525073425,LSCC
NDUFA9,0.3306634297996599,LSCC
NDUFAB1,0.4687979242638881,LSCC
NDUFAF1,-0.04463144606120695,LSCC
NDUFAF2,0.5156725631497171,LSCC
NDUFAF3,-0.07769375407905581,LSCC
NDUFAF4,0.6662701463311586,LSCC
NDUFAF5,0.30409149760829796,LSCC
NDUFAF6,0.4307272428680544,LSCC
NDUFAF7,0.6686828192311352,LSCC
NDUFAF8,0.162700268892471,LSCC
NDUFB1,0.15354082305690261,LSCC
NDUFB10,0.2693427961394623,LSCC
NDUFB11,0.0853313972339744,LSCC
NDUFB3,-0.017516350576157844,LSCC
NDUFB4,0.0590777158653122,LSCC
NDUFB5,0.3327035778016105,LSCC
NDUFB6,0.20527918053368735,LSCC
NDUFB7,-0.045852591811765174,LSCC
NDUFB8,0.2796872204668235,LSCC
NDUFB9,0.025140562914348033,LSCC
NDUFC1,0.20540529943669822,LSCC
NDUFC2,0.10108655988254305,LSCC
NDUFS1,0.2718709614646433,LSCC
NDUFS2,-0.024792390682579588,LSCC
NDUFS3,0.17509482351759398,LSCC
NDUFS4,0.11860547625971454,LSCC
NDUFS5,-0.08124085618847332,LSCC
NDUFS6,-0.11314734016793464,LSCC
NDUFS7,0.04162390930227747,LSCC
NDUFS8,-0.15907780711044128,LSCC
NDUFV1,-0.04504168915116425,LSCC
NDUFV2,-0.031156474361665132,LSCC
NDUFV3,0.15764980732017675,LSCC
NEB,0.06381300808950655,LSCC
NEBL,-0.1837654242042543,LSCC
NECAB1,-0.09542144168869676,LSCC
NECAP1,0.6791553932745444,LSCC
NECAP2,0.2610710535708308,LSCC
NECTIN1,0.8527559479936291,LSCC
NECTIN2,0.6142204440632527,LSCC
NECTIN3,0.09148185912470974,LSCC
NECTIN4,0.8050989692985202,LSCC
NEDD1,0.4255618816841712,LSCC
NEDD4,0.173473191858604,LSCC
NEDD4L,0.31482807806761337,LSCC
NEDD8,-0.1821149247628811,LSCC
NEDD9,0.3788949142121932,LSCC
NEFH,0.5252465923370511,LSCC
NEFL,0.6222595151973414,LSCC
NEFM,0.47944702714913123,LSCC
NEGR1,-0.028798340212550122,LSCC
NEIL2,0.1813108472778111,LSCC
NEK1,0.21462290192600303,LSCC
NEK11,0.4346775573822256,LSCC
NEK3,0.01973302065816329,LSCC
NEK4,0.5872072454214591,LSCC
NEK6,0.16079057167851163,LSCC
NEK7,0.06346559347091124,LSCC
NEK8,0.22214279028179634,LSCC
NEK9,0.2892580294982028,LSCC
NELFA,0.3087312071255965,LSCC
NELFB,0.3943954569166518,LSCC
NELFCD,0.2251363176280016,LSCC
NELFE,0.35854496458782437,LSCC
NELL2,0.6160649807441712,LSCC
NEMF,0.8451617133255681,LSCC
NEMP1,0.38845432733886626,LSCC
NENF,0.4211666227682427,LSCC
NEO1,-0.08253455559892564,LSCC
NEPRO,0.582385900636744,LSCC
NES,0.028806479094901416,LSCC
NEU1,0.2665526236435943,LSCC
NEU3,0.3222095171632886,LSCC
NEURL4,0.3347821005797753,LSCC
NEXN,0.024740395203017518,LSCC
NF1,0.511950626537515,LSCC
NF2,0.5007907843090958,LSCC
NFASC,0.19936022693986372,LSCC
NFAT5,0.4511474857159531,LSCC
NFATC1,0.7542401758683456,LSCC
NFATC2,0.6437055368554646,LSCC
NFATC2IP,0.7018302165132266,LSCC
NFATC3,0.6282771058655514,LSCC
NFATC4,0.20803231668715272,LSCC
NFE2,-0.5188250585247398,LSCC
NFIA,0.08062635025318798,LSCC
NFIB,0.18922588444834265,LSCC
NFIC,0.5312457163685703,LSCC
NFIX,0.41211209379675434,LSCC
NFKB1,1.1526708255008122,LSCC
NFKB2,0.7446032536031613,LSCC
NFKBIA,0.4830091698089451,LSCC
NFKBIB,0.8955038802312296,LSCC
NFKBIE,0.5295924027042603,LSCC
NFKBIL1,0.05873575052955246,LSCC
NFRKB,0.02545778971432827,LSCC
NFS1,0.48724656299393454,LSCC
NFU1,0.6621692476526468,LSCC
NFX1,0.8373931055793856,LSCC
NFXL1,0.48345213013214156,LSCC
NFYA,0.1558951233810468,LSCC
NFYB,0.1791173484466831,LSCC
NFYC,-0.02638147951546921,LSCC
NGDN,0.46300391780658745,LSCC
NGFR,0.3657901465719775,LSCC
NGLY1,0.5517882550974391,LSCC
NGRN,0.03798937008593877,LSCC
NHEJ1,0.4164735920782022,LSCC
NHLRC2,0.07595007757603922,LSCC
NHLRC3,0.3445246855278443,LSCC
NHP2,0.17467835951921065,LSCC
NHS,0.4494148235164409,LSCC
NHSL1,0.30832728457794006,LSCC
NID1,0.0680791911167069,LSCC
NID2,-0.23532878546626934,LSCC
NIF3L1,0.6484269444156995,LSCC
NIFK,0.40798685869844875,LSCC
NIM1K,0.07700919707703227,LSCC
NIN,0.5052318763568531,LSCC
NIP7,0.4227426890278132,LSCC
NIPBL,0.5992574630891941,LSCC
NIPSNAP1,0.7331202063828614,LSCC
NIPSNAP2,0.7365369505484827,LSCC
NIPSNAP3A,0.30515556338182104,LSCC
NISCH,0.39219137755154676,LSCC
NIT1,0.6173211827530626,LSCC
NIT2,0.6827521974879381,LSCC
NKAP,0.5404297506759064,LSCC
NKAPD1,0.2725749189359221,LSCC
NKIRAS1,0.46721112394856745,LSCC
NKIRAS2,0.25913869182770555,LSCC
NKRF,0.7242294962572691,LSCC
NKTR,0.16172098475262958,LSCC
NKX2-1,0.17504611079516808,LSCC
NLE1,0.6765155115998404,LSCC
NLK,-0.15356333945894182,LSCC
NLN,0.7484911969098841,LSCC
NLRC3,0.30872141475131454,LSCC
NLRC4,-0.06816671503324767,LSCC
NLRC5,0.07429285391062701,LSCC
NLRP1,0.46006092148915506,LSCC
NLRP2,0.26562311836373087,LSCC
NLRP7,0.1966872364390775,LSCC
NLRX1,0.6312079027793697,LSCC
NMD3,0.6163139307146138,LSCC
NME1,0.23873498917138303,LSCC
NME1-NME2,-0.2826251658718013,LSCC
NME3,0.3619916426214461,LSCC
NME5,-0.09670893386237,LSCC
NME6,0.2596113348376211,LSCC
NME7,0.22178162154954306,LSCC
NMI,0.21620814856102122,LSCC
NMNAT1,0.38497534260954774,LSCC
NMNAT3,0.626463585073747,LSCC
NMRAL1,0.37598018020520074,LSCC
NMRK1,0.45778511819416223,LSCC
NMT1,0.45013511958213764,LSCC
NMT2,0.29117850014960384,LSCC
NNMT,0.6055579973054606,LSCC
NNT,0.6120487696212558,LSCC
NOA1,0.44130860459861737,LSCC
NOB1,0.4737100612665682,LSCC
NOC2L,0.25731136959759227,LSCC
NOC3L,0.4906394003337134,LSCC
NOC4L,0.25664951343252995,LSCC
NOCT,0.28373581904562606,LSCC
NOL10,0.7971754546812612,LSCC
NOL11,0.7386171712146474,LSCC
NOL12,0.13821268034308778,LSCC
NOL3,0.3893425776068095,LSCC
NOL4L,0.527279782169539,LSCC
NOL6,0.3431769691304766,LSCC
NOL7,0.16254134775192813,LSCC
NOL8,0.6998975359754513,LSCC
NOL9,0.2765146548708977,LSCC
NOLC1,0.8682170263766046,LSCC
NOM1,0.7032504772080123,LSCC
NOMO1,-0.014694044530867437,LSCC
NONO,0.6664722603763739,LSCC
NOP10,0.19920143043081392,LSCC
NOP14,0.32666716588694167,LSCC
NOP16,0.5847026629513639,LSCC
NOP2,0.2979356328714676,LSCC
NOP53,-0.10951554153399465,LSCC
NOP56,0.34099042282460396,LSCC
NOP58,0.2314476369066062,LSCC
NOP9,0.29403447922456893,LSCC
NOS1,0.047303713829995875,LSCC
NOS1AP,0.6729709316202734,LSCC
NOS2,0.7012942485294908,LSCC
NOS3,0.27829709730921365,LSCC
NOSIP,0.24540802648573992,LSCC
NOSTRIN,-0.07420154580098293,LSCC
NOTCH1,0.5467255614018602,LSCC
NOTCH2,0.4159375989816815,LSCC
NOTCH3,0.3800974950124908,LSCC
NOTCH4,-0.13068502720407982,LSCC
NOVA2,-0.24624071014517268,LSCC
NPAS2,0.11590081718814296,LSCC
NPAT,0.5328118502326086,LSCC
NPC1,0.3252731885544926,LSCC
NPC2,0.3160790103198695,LSCC
NPEPL1,0.2144761908711673,LSCC
NPEPPS,0.5827087218389867,LSCC
NPHP3,0.2603718646088095,LSCC
NPHP4,0.02704775742126955,LSCC
NPL,-0.11516769448044839,LSCC
NPLOC4,0.6235778430136787,LSCC
NPM1,0.5059367308944767,LSCC
NPM3,0.6307484190917152,LSCC
NPNT,0.04333646175984607,LSCC
NPR1,-0.0923034450422732,LSCC
NPR2,0.49049669727256107,LSCC
NPR3,-0.021787026943234755,LSCC
NPRL2,0.08031413704283226,LSCC
NPRL3,-0.07600896130852425,LSCC
NPTN,0.2736632267244919,LSCC
NQO1,0.32157645551089653,LSCC
NQO2,0.07349558319136779,LSCC
NR0B1,0.6682188696239802,LSCC
NR1D1,0.022537156198704056,LSCC
NR1D2,-0.14776464012678706,LSCC
NR1H2,0.25588633238848235,LSCC
NR2C1,0.23413127287257707,LSCC
NR2C2,0.3231774859609658,LSCC
NR2C2AP,0.8486144592873264,LSCC
NR2F1,0.16541069438740597,LSCC
NR2F2,0.22442523083751142,LSCC
NR2F6,0.4852815116740714,LSCC
NR3C1,0.40325426917181567,LSCC
NR3C2,0.27787898394397637,LSCC
NR4A1,-0.03460981058898696,LSCC
NR4A3,-0.03554039584814506,LSCC
NRAP,0.1345387465560294,LSCC
NRAS,0.22491760167183503,LSCC
NRBF2,0.22942420351114773,LSCC
NRBP1,0.10065911789085388,LSCC
NRBP2,0.44902556450105985,LSCC
NRCAM,0.45846389787672637,LSCC
NRDC,0.47901993656617176,LSCC
NRDE2,0.501082833151134,LSCC
NRF1,0.3500577154979302,LSCC
NRG1,0.33187395548138565,LSCC
NRGN,0.29348462266784453,LSCC
NRIP1,0.08851708763931077,LSCC
NRIP2,-0.05164949396689489,LSCC
NRK,0.22875690134721077,LSCC
NRM,0.03011652917474028,LSCC
NRP1,0.1350262235404619,LSCC
NRP2,0.09786577759869508,LSCC
NRXN3,0.2832435683058566,LSCC
NSA2,0.0006836173584950367,LSCC
NSD1,0.24711673489328428,LSCC
NSD2,0.6005689516241249,LSCC
NSD3,0.9389875685781213,LSCC
NSDHL,0.546929872452073,LSCC
NSF,0.24844186864830398,LSCC
NSFL1C,0.8155387023600355,LSCC
NSL1,0.4184705954283774,LSCC
NSMAF,0.25170916444905234,LSCC
NSMCE1,0.08786929077292988,LSCC
NSMCE2,0.49753599190912096,LSCC
NSMCE3,0.14892870345822806,LSCC
NSMCE4A,0.17468517751369078,LSCC
NSRP1,0.7250125144553468,LSCC
NSUN2,0.9928549281084824,LSCC
NSUN4,0.4047971788653978,LSCC
NSUN5,0.8131428364786744,LSCC
NSUN6,0.5916721283983238,LSCC
NSUN7,0.24506222402288946,LSCC
NT5C,0.37807014979511544,LSCC
NT5C2,0.6358220058293319,LSCC
NT5C3A,0.567135421789426,LSCC
NT5C3B,0.13682152600932562,LSCC
NT5DC1,0.47026385464013737,LSCC
NT5DC2,0.46217638516845694,LSCC
NT5DC3,0.5185216649358068,LSCC
NT5DC4,0.2080228010462409,LSCC
NT5E,0.4686243518469319,LSCC
NTAN1,0.37076586683105084,LSCC
NTF3,0.3920031412648911,LSCC
NTHL1,0.4171644264332329,LSCC
NTM,-0.19784348481624892,LSCC
NTMT1,0.7903441583623181,LSCC
NTN1,0.3208314914096504,LSCC
NTN4,-0.03086223411893163,LSCC
NTPCR,0.7142539053079512,LSCC
NTRK2,0.3474088934932774,LSCC
NTS,0.8468874733667711,LSCC
NUAK1,0.5022197987659774,LSCC
NUB1,0.24201846445522712,LSCC
NUBP1,0.49021017215426926,LSCC
NUBP2,0.03912733067177976,LSCC
NUBPL,0.5308167194545188,LSCC
NUCB1,0.17861268123174917,LSCC
NUCB2,0.36226195863588195,LSCC
NUCKS1,0.45342932331402175,LSCC
NUDC,0.5092371179223298,LSCC
NUDCD1,0.47392213687311213,LSCC
NUDCD2,0.3592095799551116,LSCC
NUDCD3,0.391634234723276,LSCC
NUDT1,0.6919768943960117,LSCC
NUDT11,0.29501396217069037,LSCC
NUDT12,0.24419483331699132,LSCC
NUDT14,0.5275093986899844,LSCC
NUDT15,0.3626388551013067,LSCC
NUDT16,0.3612917190167857,LSCC
NUDT16L1,0.48239760607426574,LSCC
NUDT18,0.5349910355712856,LSCC
NUDT19,0.38732747015958724,LSCC
NUDT2,0.015779585459715917,LSCC
NUDT21,0.19169014802582499,LSCC
NUDT3,0.17968443483307373,LSCC
NUDT4,0.3453211641397235,LSCC
NUDT5,0.641572912989216,LSCC
NUDT6,0.5125467871033712,LSCC
NUDT8,0.6344895080560984,LSCC
NUDT9,0.46935431696687074,LSCC
NUF2,0.5572959236556049,LSCC
NUFIP1,0.02235965773256829,LSCC
NUFIP2,0.7134888366015207,LSCC
NUMA1,0.37834330724126525,LSCC
NUMB,0.42764265486265535,LSCC
NUMBL,0.6687660173643373,LSCC
NUP107,0.5350700894282077,LSCC
NUP133,0.19677930144677117,LSCC
NUP153,1.0719126774955094,LSCC
NUP155,0.6851567534142592,LSCC
NUP160,0.4110892724706177,LSCC
NUP188,0.5985226834442694,LSCC
NUP205,0.7746829315960506,LSCC
NUP210,0.4486853896594291,LSCC
NUP210L,0.05780906545447492,LSCC
NUP214,0.33385452615682404,LSCC
NUP35,0.38594650530155394,LSCC
NUP37,0.6179534267721527,LSCC
NUP43,0.3485157162613031,LSCC
NUP50,0.6878608534207702,LSCC
NUP54,0.20942402795555276,LSCC
NUP58,0.19496661871481463,LSCC
NUP62,0.22229134465097744,LSCC
NUP85,0.4419502388408598,LSCC
NUP88,0.38455801341757695,LSCC
NUP93,0.4816629521729072,LSCC
NUP98,0.6281297521827304,LSCC
NUPR1,0.46170366022580195,LSCC
NUS1,0.13824398295760593,LSCC
NUSAP1,0.6711788626549577,LSCC
NUTF2,0.7220271811545893,LSCC
NVL,0.6635124976760217,LSCC
NXF1,0.2712376322791834,LSCC
NXN,0.3290196602688726,LSCC
NXPE2,-0.09038121820224743,LSCC
NXT1,0.4593041659872268,LSCC
NXT2,0.6434204442215913,LSCC
NYNRIN,0.6526173829541211,LSCC
